"","logFC","logCPM","F","PValue","FDR"
"SNORA14A",0.698854997439848,0.517627481172276,2.38226365801527,0.142978748306912,0.340799195049863
"SNRNP25",-0.157118122749294,4.99183090239499,2.381094203094,0.143063398832724,0.340954424787365
"RPL18A",-0.144903864384838,10.1910096676908,2.37999678446208,0.143149297439439,0.341112586229186
"TRIM27",-0.15954470525946,6.55517200955917,2.3786364526301,0.14325587377068,0.341319971044293
"NRSN2",-0.179211673411539,3.94433194059041,2.37699935755056,0.143384360003712,0.341579494459048
"ROCK2",-0.165069728173654,5.91754285070913,2.37634912985005,0.143435295385785,0.341654225620866
"TMC6",-0.279424891625058,1.80970379525249,2.37608857866139,0.143456724072695,0.341658662814702
"NOL12",-0.354547622251641,0.958163199727962,2.37572267201938,0.143487503831138,0.341685366412019
"CAPN14",0.261147022616122,2.13382520748074,2.37540453628478,0.143510120479458,0.34169262664471
"CTD-2201E18.3",0.279677257369522,1.96116847253655,2.37444498609015,0.143585682114964,0.341815442511497
"RP11-120M18.2",0.672935396863505,-0.908069117590591,2.37564436102525,0.143600852494808,0.341815442511497
"PARPBP",0.151046313127229,6.08317744669241,2.37340397153202,0.143666723080125,0.341925626063123
"IGF2R",0.2048452884838,6.19407671368433,2.37254312761467,0.143734453808927,0.342017354726007
"SEC24B-AS1",0.556298967532298,-0.303221061597064,2.37271514021417,0.143751141452985,0.342017354726007
"FAM91A1",-0.242228114412975,5.82657555952296,2.37216746913506,0.143764023805343,0.342017354726007
"RP11-10K16.1",0.531088359050333,-0.316607945774005,2.37179355319734,0.14382405487448,0.342113560307611
"C2orf44",-0.164036614156721,5.59119323826114,2.370313128083,0.143910093905292,0.342271596264534
"CUL4B",0.149980169374623,6.00373601315234,2.36971703796975,0.143957085993405,0.342336733707864
"DOCK9-AS2",-0.480347696690052,0.205620153907478,2.36780938548792,0.144117730633593,0.342672087734723
"UROS",-0.182356163775504,5.8910138748706,2.36664940559222,0.144199225574049,0.342819179982852
"PDCD7",-0.194861459096445,4.09507355987688,2.36533867797299,0.144302886044632,0.343012619592558
"C16orf96",0.865048336944777,-1.23730139682638,2.36665033952563,0.14431987837284,0.343012619592558
"NDE1",0.166780073404956,3.90199433413217,2.3638969730694,0.1444170102093,0.343196765415732
"DKC1",-0.193092983229425,6.90820004568003,2.36094470621282,0.144650847627146,0.343697249774171
"MAGEA12",-0.153638240027238,5.94527735248105,2.36069758011904,0.144670452633497,0.343697249774171
"GUSBP3",0.522820270237041,0.636154046605946,2.3605590702314,0.144686661498679,0.343697249774171
"EBF3",0.185725157878901,4.27401902874294,2.35998338244367,0.144727144890054,0.343746654525316
"RP11-727A23.5",0.198293442598921,2.9560708631223,2.35956429000454,0.144760673483508,0.343779529493951
"KLRAP1",0.22339473880544,2.46453525025518,2.35883049229128,0.144819120727425,0.343871564610049
"DRG1",-0.163366338757941,7.37367984853804,2.3577663471746,0.144903222073182,0.344024481827587
"ZNF530",-0.192181095771691,3.6252153755841,2.35729973928993,0.144940499840522,0.344066205575747
"RP11-972P1.7",-0.869124748512959,-1.2954655853544,2.357541047535,0.145032107237709,0.344236870543004
"UNKL",-0.231652832826968,2.56951520594716,2.35578992499478,0.145060833789266,0.344258260346311
"TRIM32",-0.177081817988704,4.6403320158077,2.35444821066319,0.145167285767258,0.344464077193621
"POU4F2",-0.209913524155228,2.79260243616794,2.35360918246029,0.145234456633713,0.344576641540476
"METTL2A",-0.148636980306766,5.90486772106016,2.35211401691461,0.145353380004041,0.344766313419881
"FOXO1",-0.217883103112826,3.41373757470916,2.35211013194193,0.145353888408954,0.344766313419881
"MPC1",-0.201981086374562,5.3905328623733,2.35146200073486,0.145405419902805,0.344830609116939
"RBM7",0.153535484674994,4.66331381570472,2.35127332397203,0.145420490524404,0.344830609116939
"PAQR7",-0.198483305878338,3.31912358082797,2.35098740448569,0.14544351813639,0.344838386109659
"NR1D2",0.17683178869008,6.76190220421851,2.35067962590675,0.145467887724113,0.344849342307691
"KDM5B",-0.17912197123367,7.28661818865744,2.3493874577871,0.145571137729256,0.345047265783666
"ASH2L",0.283382204714846,4.29839824732397,2.34815680967006,0.145669577211918,0.345207488450284
"ZBTB16",0.262308433712035,1.94442848991197,2.34741045493269,0.145730110866981,0.345207488450284
"FCRLB",0.766120665151948,-1.13167369558943,2.3489494352054,0.145740610001465,0.345207488450284
"CPNE5",0.980226045717664,-1.45945770626883,2.3473879831198,0.145741784900856,0.345207488450284
"RP11-338N10.1",0.904480188325657,-1.60107511906924,2.34637995339295,0.145742226874695,0.345207488450284
"ZNF518B",0.177117422308532,6.3731065686555,2.34705990901453,0.145757348089792,0.345207488450284
"C1orf132",-0.224235194170081,2.72294585387079,2.346523592332,0.145800640200495,0.345263192186201
"RP11-152P23.2",1.2592527512302,-1.97529555974379,2.33089577643131,0.145898875075856,0.34535367332797
"F2R",-0.147541106504403,5.75591711973403,2.34528558091254,0.145899496869307,0.34535367332797
"PLCD1",-0.410209191998202,0.734543410977941,2.34524735856489,0.145906800199353,0.34535367332797
"DRAP1",-0.165060825816857,4.7475526383294,2.34505185328684,0.145918242670699,0.34535367332797
"PRKCZ",-0.627535493168165,-0.187757591030823,2.34493053125015,0.145952014512559,0.34535367332797
"MBD2",-0.30974439075071,2.411170868651,2.3445677848012,0.145957513982386,0.34535367332797
"CCDC18",0.154234166157422,4.74152493167411,2.34420836666315,0.145985887704313,0.345374010444752
"AC005306.3",-0.819425432148013,-1.03021772676171,2.34474878459101,0.146060693649348,0.345492497165107
"DNASE1L2",-0.365781687421819,0.791963776124216,2.34313850807824,0.146075541551368,0.345492497165107
"PPAT",-0.159021298066621,7.71996022572936,2.34210417709446,0.146154793889511,0.34563312715312
"SLC7A5",-0.168641414652601,5.77614428811082,2.3413086425347,0.146218721822749,0.345737484152856
"DKFZP434I0714",-0.220364331886404,3.19144910375304,2.33866883290783,0.146431320665485,0.346193301037191
"EIF5A",-0.183254667107537,8.41766840615683,2.33745000568426,0.146529269457302,0.346230235750316
"CASC19",-2.69164767606896,-3.07679999520458,2.31547398625987,0.146585736622499,0.346230235750316
"GLRB",-2.69164767606896,-3.07679999520458,2.31547398625987,0.146585736622499,0.346230235750316
"HIST1H3H",-2.69164767606896,-3.07679999520458,2.31547398625987,0.146585736622499,0.346230235750316
"RSPO3",-2.69164767606896,-3.07679999520458,2.31547398625987,0.146585736622499,0.346230235750316
"SLC13A2",-2.69164767606896,-3.07679999520458,2.31547398625987,0.146585736622499,0.346230235750316
"TMEFF2",-2.69164767606896,-3.07679999520458,2.31547398625987,0.146585736622499,0.346230235750316
"CCNT1",-0.162758026867607,7.3175588360793,2.33521553845527,0.146709474590883,0.346475635015688
"CYLD",-0.212949334117874,4.43504465636335,2.33406365404476,0.146802495030733,0.346648433837276
"ATP5E",0.169929410316972,9.11324751560749,2.33377662023679,0.146825664181347,0.34665626662178
"ZNF396",0.451011746948685,0.123297451912909,2.33346112242881,0.146862855781719,0.34669719990001
"PPP2R3C",0.149953921747431,5.65602522775845,2.33258623760752,0.146921873972997,0.346775210122587
"PPTC7",-0.158961905620636,4.71916661293137,2.33241635003721,0.146935619041176,0.346775210122587
"KCNT2",3.13960299748012,-2.9788418404988,2.32203448724981,0.147162474841171,0.347179933458465
"RP11-381O6.1",3.13960299748012,-2.9788418404988,2.32203448724981,0.147162474841171,0.347179933458465
"TMEM11",-0.183264414821639,3.6870060890698,2.32956275600671,0.147166754521793,0.347179933458465
"CLK4",0.158323823110793,4.68347287983001,2.32845029797865,0.14725675274815,0.347319259309588
"RP11-295G20.2",-0.29639461981766,1.54413481887067,2.32824428549904,0.147274810977432,0.347319259309588
"FZD10-AS1",-0.198365444105747,3.45399961952124,2.32786536769236,0.147304371998754,0.347319259309588
"PPP6C",-0.163456377939858,6.12176687449695,2.32785061788857,0.147305373636858,0.347319259309588
"CEACAM19",-0.756898015801833,-1.13017011841423,2.32815214419166,0.147408990629198,0.347506711823669
"C1QL1",-0.588113003793046,-0.599665292785442,2.32707859344233,0.147424677653748,0.347506711823669
"SMIM1",-0.440218298421965,0.185843715606864,2.3249966711641,0.147547395179485,0.347749036931322
"GATAD1",-0.202054479145835,5.18433651337057,2.32327173352253,0.14767735815973,0.347966010213467
"PAK1IP1",-0.148482091642366,5.49530163332367,2.32324772494211,0.147679309454358,0.347966010213467
"LY6E",-0.167915310425333,4.43653928359715,2.3226394320437,0.147728827051748,0.348035206897844
"WDFY3-AS2",-0.254461169600053,2.36575973045409,2.32240301397935,0.147748539040987,0.348035206897844
"ZNF764",-0.264279785330568,2.33588567387343,2.32088971510681,0.14787181761359,0.348229511141009
"NEDD1",0.154563275083071,5.67324974105829,2.32074030406481,0.147883499931381,0.348229511141009
"RP11-160O5.1",-1.3072794945279,-2.18286204778422,2.29697884365478,0.147890851828068,0.348229511141009
"MSI2",-0.141462015366153,8.09181046986033,2.31982417497261,0.147958188394858,0.348311975264674
"EXOC7",-0.144762824403743,6.66492255475398,2.31973125302881,0.14796576752453,0.348311975264674
"UBXN11",-0.225987831480805,2.31767615026712,2.31937995412988,0.147994933036673,0.34833367309427
"C21orf58",-0.169897081126518,3.81406887145704,2.31872144907015,0.148048281732461,0.348412277036689
"IL17D",0.240469289718251,2.95097395633019,2.31812333126892,0.148097263721933,0.348445679620236
"ZNF280C",0.172527464154279,4.08255864584662,2.31713297299872,0.148177962354889,0.348445679620236
"BPIFB4",2.63493834774592,-3.07784568571571,2.29706280793918,0.148182202317024,0.348445679620236
"GATA3",2.63493834774592,-3.07784568571571,2.29706280793918,0.148182202317024,0.348445679620236
"JDP2",2.63493834774592,-3.07784568571571,2.29706280793918,0.148182202317024,0.348445679620236
"STX11",2.63493834774592,-3.07784568571571,2.29706280793918,0.148182202317024,0.348445679620236
"DENND2A",0.209903961737033,3.18097682439525,2.31651229668929,0.148228820204144,0.348508369247982
"ANAPC13",0.151368418590772,5.9568771030702,2.31507657625269,0.148346003800908,0.348702030457699
"KIAA0408",0.30551374915061,1.96412143453348,2.31502381616485,0.148351127263214,0.348702030457699
"RNF34",-0.16889483860764,5.50876710024134,2.31411096880216,0.148425035476075,0.348828798046194
"RALBP1",-0.16799560481465,6.20276144997417,2.31249756827251,0.148557197112847,0.349063734379578
"CASD1",0.141464543672709,6.13379295793327,2.31240261992501,0.148564979607664,0.349063734379578
"RBFA",-0.147807005353862,4.58212877398606,2.3116105437336,0.148629933277256,0.34916936565148
"PTPN20",2.16113951870746,-2.63490390168993,2.2750167713181,0.148759669685573,0.34940819883687
"AKIRIN2",-0.18709784541528,3.63053946452152,2.30956742368919,0.148797774598629,0.34940819883687
"RP11-152L20.3",0.340180991285904,2.37588880008458,2.30944384740066,0.148808243601625,0.34940819883687
"LINC01176",0.445557291375726,0.505093479128501,2.30947089028984,0.148811635250819,0.34940819883687
"PRAF2",-0.508651551110082,-0.0256267379895914,2.30872612939801,0.148882554428831,0.349527717859134
"RP1-224A6.9",0.65157499024511,-0.696856474522815,2.3090689411946,0.148914523242574,0.349555774279047
"POLR3A",-0.137544383212849,5.86646788787024,2.3076631365216,0.148954085907912,0.349601646253221
"RNU4-1",0.459188129471366,9.77512600265557,2.30724790386238,0.148988233402127,0.349634797966395
"RPS27L",0.145693066731429,7.55604126356582,2.30682289715996,0.14902319727282,0.349641910832801
"RP11-325P15.2",-0.602563389970275,-0.733175663947843,2.30762992551917,0.149031310407086,0.349641910832801
"NRF1",-0.161674279193715,4.07244908698368,2.30643435562429,0.149055220233199,0.349651028440639
"IFNGR2",-0.155315111565491,5.27531900895789,2.30445859536514,0.149217888909352,0.349985597869055
"RP11-104N10.2",0.211073543794918,3.02983191432136,2.30312950862161,0.149327731799654,0.350196192947296
"RTFDC1",-0.185344760557273,5.79785229884952,2.30209669089039,0.149412688147222,0.350301570538133
"RP11-159D12.8",-0.280265588983866,2.47891789010729,2.3021007517003,0.149412787616998,0.350301570538133
"TFRC",-0.145863714172959,7.75893469478413,2.30154461321239,0.149458264406153,0.350361150900826
"FAM210B",-0.143839340123013,5.02980597254323,2.30123989824787,0.14948343587566,0.35037312177997
"RP11-352D13.6",-0.593350606328351,-0.346512687403109,2.30114182724023,0.149524576044829,0.350378192318655
"CAMTA2",-0.246050075741424,2.14420430691499,2.30073555254488,0.149525729536057,0.350378192318655
"CSTF3",-0.208730776228621,6.1799382408642,2.30006021791772,0.149580900106351,0.350460442460365
"ZNF300",0.158607100286826,5.94457777987974,2.29969302767314,0.149611255492394,0.350467944663744
"ABHD17C",-0.592117306951383,-0.392361204104354,2.29997631156641,0.149624242782511,0.350467944663744
"RP11-33E12.2",0.685145629464887,-0.843535335597096,2.29923428897849,0.149749249703829,0.350682698817935
"ZNF566",0.139894351731549,5.33389110536189,2.29790782585836,0.149758945138125,0.350682698817935
"MMAA",-0.359065145436148,1.64715677614052,2.29771415447018,0.149776174996229,0.350682698817935
"AKAP3",0.489398522072143,-0.22601647668676,2.2974408472426,0.149821860838355,0.350699721134685
"EMP1",0.679076673945747,-0.735982549832083,2.29812955852616,0.149823612396332,0.350699721134685
"RP11-250B2.3",0.609926116192353,-0.392173443069102,2.29727587063744,0.149849750515392,0.350713891368418
"MBNL3",0.181279174179872,5.26265348174827,2.29594374317866,0.1499216385966,0.350737966147555
"MSR1",-3.20038196465442,-2.97705583914871,2.28874205570385,0.149949874134955,0.350737966147555
"RP11-121A8.1",-3.20038196465442,-2.97705583914871,2.28874205570385,0.149949874134955,0.350737966147555
"XK",-3.20038196465442,-2.97705583914871,2.28874205570385,0.149949874134955,0.350737966147555
"RP11-196G18.3",0.672563004729821,-0.910902949132934,2.29659271356424,0.149978067558721,0.350737966147555
"GALK2",0.161265156924728,4.71506930303997,2.29506987498283,0.149994100861978,0.350737966147555
"AK7",0.265489710816626,2.22671408716835,2.29492290710843,0.150006855249523,0.350737966147555
"EFNB3",0.663304857526411,-0.976971801478796,2.29603307586096,0.150034432944144,0.350737966147555
"SEC61G",0.167193238904822,6.66183359522849,2.29450668740241,0.150040809020859,0.350737966147555
"TET2",0.174745508214838,5.5556230587888,2.29395930277189,0.150086237217454,0.350797199075247
"LINC00324",0.329968609814991,3.44061279484504,2.29289322374213,0.150174951876757,0.350939035050887
"NOL9",-0.16625253818147,6.0465369038381,2.29274440807371,0.150187115389719,0.350939035050887
"TUBA1C",0.381746036661447,0.766841370437749,2.29170809312645,0.150277266925098,0.351102707391766
"DPP10",-0.140897668856433,8.13939327521284,2.28959567010962,0.150448961444161,0.351456824714105
"HEATR1",-0.168949802710569,8.0376939755179,2.28893165725406,0.150504252320744,0.351538958537297
"IGFBP4",0.255902859180021,3.35968252016978,2.28806456095989,0.150576698180611,0.351661134630176
"UHRF1BP1",-0.173350134830316,5.12006325268757,2.28608050771827,0.150741952518529,0.351938036457054
"ZNF3",-0.185860325700305,5.66275177810432,2.28603449790272,0.150745788530834,0.351938036457054
"TSEN15",-0.147607783817778,6.15076805525451,2.28591538597784,0.150755727448102,0.351938036457054
"PCDHGA6",0.379224517554606,1.30408787515891,2.28506174240741,0.150828910802491,0.352061815323232
"FAM66C",-3.20051174589679,-2.97698045548556,2.27719606998322,0.150916061574458,0.352171090099316
"GABRB1",-3.20051174589679,-2.97698045548556,2.27719606998322,0.150916061574458,0.352171090099316
"GOLGA4",-0.140169124308713,6.71783306126645,2.2835861285233,0.150950276796928,0.352203866037941
"RP11-568A7.4",1.91266986183629,-2.71536671973414,2.24484396838765,0.150979542920608,0.352225087305232
"EMC2",0.143006566995382,5.25458316684309,2.28087167666674,0.151177395707308,0.352639551675263
"RP11-461A8.4",-0.465899631852239,0.37181466658112,2.27911736781652,0.151331914468123,0.352952836976407
"XRCC3",-0.198109773003813,4.76235364846867,2.27720879025844,0.151484537664939,0.353261618149727
"DOLPP1",-0.167405825253143,4.24728282033319,2.2766379145686,0.151532508733368,0.353326300908275
"IK",-0.193180498283635,6.22890286385528,2.2761997664195,0.151569270915837,0.35333460969612
"CCDC144A",0.172850246120085,4.25662000393172,2.27564184536916,0.151616173755171,0.35333460969612
"ANKRD44",3.14045807530869,-2.97832584287613,2.26836746186097,0.151617010104972,0.35333460969612
"TNFAIP8L3",3.14045807530869,-2.97832584287613,2.26836746186097,0.151617010104972,0.35333460969612
"ZNF778",-0.177530148904119,4.53686851371517,2.27523443122013,0.15165041275558,0.353365293239649
"ZNF75D",-0.195887087872,3.48679987869001,2.27484305345631,0.151683497926331,0.353395228924561
"PPM1E",-0.1828818099262,7.50664097747432,2.2742639446829,0.151732013286569,0.353461101388751
"LRRC41",-0.169436464191131,5.1736811026972,2.27386558107464,0.151765536160083,0.353492035804638
